,area_type,availability,location,size,total_sqft,bath,price,bhk,price_per_sqft
4192,Super built-up  Area,19-Jun,Jalahalli,2 BHK,1057.0,2.0,34.71,2,3283.822138126774
4193,Super built-up  Area,Ready To Move,Jalahalli,3 BHK,1569.0,3.0,118.0,3,7520.713830465264
4194,Super built-up  Area,Ready To Move,Jalahalli,2 BHK,1478.0,2.0,125.0,2,8457.374830852503
4195,Plot  Area,Ready To Move,Jalahalli,1 Bedroom,600.0,1.0,37.0,1,6166.666666666667
4196,Super built-up  Area,Ready To Move,Jalahalli,1 BHK,615.0,1.0,46.0,1,7479.674796747968
4197,Super built-up  Area,19-Dec,Jalahalli,1 BHK,612.5,1.0,27.565,1,4500.408163265306
4199,Super built-up  Area,Ready To Move,Jalahalli,2 BHK,905.0,2.0,55.0,2,6077.348066298343
4200,Built-up  Area,Ready To Move,Jalahalli,2 BHK,1000.0,2.0,70.0,2,7000.0
4201,Super built-up  Area,Ready To Move,Jalahalli,1 BHK,615.0,1.0,46.0,1,7479.674796747968
4203,Super built-up  Area,Ready To Move,Jalahalli,3 BHK,1470.0,2.0,102.0,3,6938.775510204082
4204,Super built-up  Area,18-Dec,Jalahalli,2 BHK,1244.0,2.0,88.0,2,7073.954983922829
4205,Built-up  Area,Ready To Move,Jalahalli,2 BHK,1407.0,2.0,98.49,2,7000.0
4206,Super built-up  Area,18-Dec,Jalahalli,1 BHK,1200.0,2.0,66.0,1,5500.0
4208,Super built-up  Area,Ready To Move,Jalahalli,2 BHK,1045.0,2.0,76.77,2,7346.411483253589
4209,Super built-up  Area,Ready To Move,Jalahalli,3 BHK,1575.0,4.0,100.0,3,6349.206349206349
4210,Super built-up  Area,Ready To Move,Jalahalli,3 BHK,2086.0,3.0,160.0,3,7670.182166826462
4212,Super built-up  Area,18-Apr,Jalahalli,2 BHK,1313.0,2.0,68.0,2,5178.979436405179
4213,Super built-up  Area,Ready To Move,Jalahalli,2 BHK,1701.0,2.0,145.0,2,8524.397413286302
4216,Super built-up  Area,Ready To Move,Jalahalli East,1 BHK,750.0,1.0,40.0,1,5333.333333333333
4217,Super built-up  Area,Ready To Move,Jalahalli East,3 BHK,1260.0,2.0,60.0,3,4761.9047619047615
4218,Super built-up  Area,Ready To Move,Jalahalli East,2 BHK,1020.0,2.0,58.0,2,5686.274509803921
4219,Super built-up  Area,Ready To Move,Jalahalli East,2 BHK,1020.0,2.0,42.48,2,4164.705882352941
4220,Super built-up  Area,Ready To Move,Jalahalli East,3 BHK,1475.0,3.0,96.0,3,6508.474576271186
4221,Super built-up  Area,Ready To Move,Jalahalli East,3 BHK,1300.0,2.0,63.0,3,4846.153846153846
4222,Super built-up  Area,Ready To Move,Jalahalli East,1 BHK,775.0,1.0,34.1,1,4400.0
4223,Super built-up  Area,Ready To Move,Jalahalli East,2 BHK,1010.0,2.0,52.0,2,5148.514851485149
4224,Built-up  Area,Ready To Move,Jalahalli East,2 BHK,1035.0,2.0,42.5,2,4106.280193236715
4225,Super built-up  Area,Ready To Move,Jalahalli East,2 BHK,1010.0,2.0,52.0,2,5148.514851485149
4226,Plot  Area,Ready To Move,Jalahalli East,4 Bedroom,1200.0,4.0,80.0,4,6666.666666666667
4227,Super built-up  Area,Ready To Move,Jalahalli East,2 BHK,1020.0,2.0,42.48,2,4164.705882352941
4229,Super built-up  Area,Ready To Move,Jigani,2 BHK,1020.0,2.0,40.0,2,3921.5686274509803
4230,Super built-up  Area,Ready To Move,Jigani,2 BHK,918.0,2.0,52.0,2,5664.488017429194
4231,Super built-up  Area,Ready To Move,Jigani,2 BHK,918.0,2.0,48.0,2,5228.75816993464
4232,Super built-up  Area,Ready To Move,Jigani,2 BHK,924.0,2.0,65.0,2,7034.632034632034
4234,Built-up  Area,Ready To Move,Jigani,2 BHK,914.0,2.0,47.0,2,5142.231947483589
4235,Super built-up  Area,Ready To Move,Jigani,2 BHK,927.0,2.0,55.0,2,5933.117583603021
4236,Super built-up  Area,Ready To Move,Jigani,2 BHK,920.0,2.0,46.0,2,5000.0
4237,Plot  Area,Ready To Move,Jigani,3 Bedroom,2400.0,4.0,130.0,3,5416.666666666667
4238,Super built-up  Area,Ready To Move,Jigani,2 BHK,918.0,2.0,45.0,2,4901.9607843137255
4239,Super built-up  Area,Ready To Move,Jigani,2 BHK,918.0,2.0,63.2,2,6884.531590413943
4240,Super built-up  Area,Ready To Move,Jigani,2 BHK,933.0,2.0,43.0,2,4608.788853161844
4241,Super built-up  Area,Ready To Move,Jigani,2 BHK,918.0,2.0,55.0,2,5991.285403050109
4242,Plot  Area,18-Aug,Jigani,3 Bedroom,2400.0,3.0,149.0,3,6208.333333333333
4243,Built-up  Area,Ready To Move,Jigani,2 BHK,937.0,2.0,44.0,2,4695.837780149413
4245,Super built-up  Area,Ready To Move,Jigani,2 BHK,923.0,2.0,50.0,2,5417.118093174431
4249,Super built-up  Area,Ready To Move,Jigani,3 BHK,1221.0,3.0,72.0,3,5896.805896805897
4250,Built-up  Area,Ready To Move,Jigani,2 BHK,918.0,2.0,49.0,2,5337.690631808279
4252,Super built-up  Area,Ready To Move,Jigani,2 BHK,914.0,2.0,49.0,2,5361.050328227571
4253,Super built-up  Area,Ready To Move,Jigani,2 BHK,918.0,2.0,50.0,2,5446.623093681917
4254,Built-up  Area,Ready To Move,Jigani,3 BHK,1200.0,3.0,65.0,3,5416.666666666667
4255,Plot  Area,Ready To Move,Jigani,4 Bedroom,3170.0,5.0,230.0,4,7255.520504731861
4256,Super built-up  Area,Ready To Move,Jigani,2 BHK,914.0,2.0,55.0,2,6017.505470459519
4260,Super built-up  Area,Ready To Move,Jigani,3 BHK,1221.0,3.0,75.0,3,6142.506142506142
4261,Super built-up  Area,Ready To Move,Jigani,3 BHK,1252.0,3.0,70.0,3,5591.054313099042
4264,Super built-up  Area,Ready To Move,Jigani,2 BHK,939.0,2.0,39.0,2,4153.35463258786
4265,Super built-up  Area,Ready To Move,Jigani,3 BHK,1221.0,3.0,70.0,3,5733.005733005733
4268,Built-up  Area,Ready To Move,Jigani,2 BHK,943.0,2.0,48.0,2,5090.1378579003185
4269,Super built-up  Area,Ready To Move,Jigani,2 BHK,918.0,2.0,56.0,2,6100.217864923748
4272,Super built-up  Area,Ready To Move,Jigani,2 BHK,943.0,2.0,49.5,2,5249.204665959703
4273,Super built-up  Area,20-Dec,Judicial Layout,3 BHK,1300.0,3.0,64.0,3,4923.076923076923
4274,Super built-up  Area,Ready To Move,Judicial Layout,3 BHK,2070.0,3.0,162.0,3,7826.086956521739
4275,Built-up  Area,Ready To Move,Judicial Layout,3 Bedroom,1700.0,3.0,155.0,3,9117.64705882353
4276,Super built-up  Area,20-Dec,Judicial Layout,3 BHK,1100.0,2.0,53.0,3,4818.181818181818
4278,Plot  Area,Ready To Move,Judicial Layout,3 Bedroom,1200.0,4.0,220.0,3,18333.333333333332
4279,Super built-up  Area,Ready To Move,Judicial Layout,2 BHK,1165.0,2.0,49.61,2,4258.369098712446
4280,Plot  Area,Ready To Move,Judicial Layout,5 Bedroom,5400.0,4.0,700.0,5,12962.962962962964
4281,Plot  Area,Ready To Move,Judicial Layout,4 Bedroom,2400.0,4.0,350.0,4,14583.333333333334
4282,Plot  Area,Ready To Move,Judicial Layout,4 Bedroom,1500.0,3.0,162.0,4,10800.0
4283,Super built-up  Area,20-Dec,Judicial Layout,2 BHK,900.0,2.0,40.0,2,4444.444444444444
4284,Super built-up  Area,Ready To Move,Judicial Layout,3 BHK,1989.0,4.0,155.0,3,7792.860734037205
4285,Super built-up  Area,Ready To Move,KR Puram,2 BHK,1277.5,2.0,56.8,2,4446.183953033268
4286,Built-up  Area,Ready To Move,KR Puram,2 BHK,930.0,2.0,39.0,2,4193.548387096775
4287,Super built-up  Area,Ready To Move,KR Puram,2 BHK,1155.0,2.0,42.74,2,3700.4329004329006
4288,Super built-up  Area,Ready To Move,KR Puram,2 BHK,1225.0,2.0,46.55,2,3800.0
4289,Super built-up  Area,18-Jun,KR Puram,2 BHK,1100.0,2.0,47.0,2,4272.727272727273
4290,Plot  Area,Ready To Move,KR Puram,2 Bedroom,1200.0,2.0,71.0,2,5916.666666666667
4292,Built-up  Area,Ready To Move,KR Puram,2 Bedroom,1200.0,2.0,90.0,2,7500.0
4293,Built-up  Area,Ready To Move,KR Puram,2 BHK,750.0,2.0,25.0,2,3333.3333333333335
4295,Super built-up  Area,18-Jun,KR Puram,2 BHK,1015.0,2.0,43.0,2,4236.453201970443
4296,Super built-up  Area,Ready To Move,KR Puram,2 BHK,1470.0,2.0,86.0,2,5850.340136054422
4297,Built-up  Area,Ready To Move,KR Puram,1 BHK,714.0,1.0,28.0,1,3921.5686274509803
4298,Super built-up  Area,Ready To Move,KR Puram,2 BHK,1142.0,2.0,51.0,2,4465.84938704028
4299,Built-up  Area,Ready To Move,KR Puram,2 BHK,1115.0,2.0,33.45,2,3000.0000000000005
4300,Super built-up  Area,Ready To Move,KR Puram,2 BHK,1021.0,2.0,48.0,2,4701.273261508325
4301,Super built-up  Area,Ready To Move,KR Puram,3 BHK,1559.0,3.0,69.315,3,4446.119307248236
4302,Built-up  Area,Ready To Move,KR Puram,2 BHK,1035.0,2.0,40.5,2,3913.0434782608695
4303,Plot  Area,Ready To Move,KR Puram,2 Bedroom,1550.0,2.0,71.0,2,4580.645161290323
4304,Super built-up  Area,18-Sep,KR Puram,2 BHK,1192.5,2.0,51.22,2,4295.17819706499
4305,Built-up  Area,Ready To Move,KR Puram,2 BHK,1100.0,2.0,46.0,2,4181.818181818182
4306,Super built-up  Area,Ready To Move,KR Puram,2 BHK,1290.0,2.0,49.02,2,3800.0
4307,Plot  Area,Ready To Move,KR Puram,3 Bedroom,1752.0,3.0,145.0,3,8276.255707762557
4308,Super built-up  Area,Ready To Move,KR Puram,2 BHK,1100.0,2.0,43.0,2,3909.090909090909
4309,Super built-up  Area,Ready To Move,KR Puram,2 BHK,950.0,2.0,40.0,2,4210.526315789473
4310,Super built-up  Area,Ready To Move,KR Puram,2 BHK,1156.0,2.0,72.0,2,6228.3737024221455
4311,Plot  Area,Ready To Move,KR Puram,2 Bedroom,1000.0,2.0,60.0,2,6000.0
4314,Super built-up  Area,Ready To Move,KR Puram,2 BHK,1001.0,2.0,30.0,2,2997.002997002997
4315,Built-up  Area,Ready To Move,KR Puram,2 BHK,750.0,2.0,40.0,2,5333.333333333333
4316,Built-up  Area,Ready To Move,KR Puram,6 Bedroom,2000.0,6.0,85.0,6,4250.0
4317,Built-up  Area,Ready To Move,KR Puram,2 BHK,1000.0,2.0,44.5,2,4450.0
4318,Super built-up  Area,Ready To Move,KR Puram,2 BHK,1200.0,2.0,47.0,2,3916.6666666666665
4319,Plot  Area,Ready To Move,KR Puram,2 Bedroom,1200.0,1.0,65.0,2,5416.666666666667
4320,Super built-up  Area,Ready To Move,KR Puram,2 BHK,1076.0,2.0,67.0,2,6226.7657992565055
4321,Super built-up  Area,Ready To Move,KR Puram,2 BHK,1140.0,2.0,43.32,2,3800.0
4322,Built-up  Area,Ready To Move,KR Puram,6 Bedroom,4300.0,6.0,175.0,6,4069.767441860465
4323,Super built-up  Area,Ready To Move,KR Puram,2 BHK,1200.0,2.0,42.0,2,3500.0
4325,Super built-up  Area,Ready To Move,KR Puram,2 BHK,1040.0,2.0,50.0,2,4807.692307692308
4326,Built-up  Area,Ready To Move,KR Puram,4 Bedroom,1200.0,4.0,83.0,4,6916.666666666667
4327,Built-up  Area,Ready To Move,KR Puram,6 Bedroom,2500.0,6.0,58.0,6,2320.0
4328,Built-up  Area,Ready To Move,KR Puram,2 BHK,734.0,2.0,22.0,2,2997.275204359673
4329,Plot  Area,Ready To Move,KR Puram,4 Bedroom,1200.0,4.0,100.0,4,8333.333333333334
4330,Super built-up  Area,Ready To Move,KR Puram,2 BHK,1120.0,2.0,36.0,2,3214.285714285714
4331,Super built-up  Area,Ready To Move,KR Puram,2 BHK,1150.0,2.0,42.0,2,3652.1739130434785
4332,Built-up  Area,18-Feb,KR Puram,9 BHK,4600.0,9.0,200.0,9,4347.826086956522
4333,Built-up  Area,Ready To Move,KR Puram,2 BHK,1050.0,2.0,55.0,2,5238.0952380952385
4334,Carpet  Area,Ready To Move,KR Puram,2 BHK,1057.0,2.0,30.0,2,2838.2213812677387
4335,Super built-up  Area,18-Jun,KR Puram,2 BHK,1085.0,2.0,46.5,2,4285.714285714285
4336,Super built-up  Area,Ready To Move,KR Puram,3 BHK,1700.0,3.0,105.0,3,6176.470588235294
4337,Super built-up  Area,Ready To Move,KR Puram,2 BHK,1200.0,2.0,72.0,2,6000.0
4338,Super built-up  Area,Ready To Move,KR Puram,4 BHK,3628.0,4.0,246.0,4,6780.595369349504
4339,Super built-up  Area,Ready To Move,KR Puram,2 BHK,2000.0,2.0,75.0,2,3750.0
4340,Super built-up  Area,Ready To Move,KR Puram,2 BHK,1100.0,2.0,45.0,2,4090.909090909091
4341,Built-up  Area,Ready To Move,KR Puram,5 BHK,3300.0,3.0,255.0,5,7727.272727272727
4342,Super built-up  Area,Ready To Move,KR Puram,4 BHK,3000.0,4.0,235.0,4,7833.333333333333
4343,Built-up  Area,Ready To Move,KR Puram,2 BHK,1035.0,2.0,40.0,2,3864.7342995169083
4344,Super built-up  Area,Ready To Move,KR Puram,2 BHK,1116.0,2.0,45.0,2,4032.2580645161293
4345,Super built-up  Area,Ready To Move,KR Puram,2 BHK,1290.0,2.0,69.0,2,5348.837209302325
4347,Carpet  Area,Ready To Move,KR Puram,2 BHK,866.28,2.0,36.38,2,4199.565960197628
4348,Super built-up  Area,Ready To Move,KR Puram,2 BHK,1096.0,2.0,43.0,2,3923.3576642335765
4349,Super built-up  Area,Ready To Move,KR Puram,2 BHK,1204.0,2.0,58.0,2,4817.275747508305
4350,Built-up  Area,Ready To Move,KR Puram,1 BHK,700.0,1.0,21.5,1,3071.4285714285716
4351,Super built-up  Area,Ready To Move,KR Puram,2 BHK,1205.0,2.0,45.79,2,3800.0
4352,Super built-up  Area,Ready To Move,KR Puram,3 BHK,1827.0,3.0,97.0,3,5309.250136836344
4353,Built-up  Area,18-May,KR Puram,2 BHK,1075.0,2.0,32.25,2,3000.0
4355,Built-up  Area,Ready To Move,KR Puram,2 BHK,1100.0,2.0,39.9,2,3627.2727272727275
4356,Built-up  Area,Ready To Move,KR Puram,7 Bedroom,2800.0,6.0,110.0,7,3928.5714285714284
4357,Super built-up  Area,Ready To Move,KR Puram,2 BHK,1020.0,2.0,39.0,2,3823.529411764706
4358,Plot  Area,Ready To Move,KR Puram,2 Bedroom,1200.0,2.0,75.0,2,6250.0
4359,Super built-up  Area,Ready To Move,KR Puram,2 BHK,1245.0,2.0,60.0,2,4819.277108433735
4361,Super built-up  Area,19-Oct,Kadubeesanahalli,2 BHK,970.0,2.0,35.0,2,3608.2474226804125
4362,Super built-up  Area,Ready To Move,Kadubeesanahalli,3 BHK,1532.0,3.0,115.0,3,7506.527415143603
4365,Super built-up  Area,Ready To Move,Kadubeesanahalli,2 BHK,1257.0,2.0,93.0,2,7398.568019093079
4367,Super built-up  Area,Ready To Move,Kadubeesanahalli,2 BHK,1257.0,2.0,105.0,2,8353.221957040572
4368,Built-up  Area,Ready To Move,Kadubeesanahalli,2 BHK,1184.0,2.0,55.0,2,4645.27027027027
4369,Super built-up  Area,Ready To Move,Kadubeesanahalli,2 BHK,1185.0,2.0,55.0,2,4641.350210970464
4370,Super built-up  Area,Ready To Move,Kadubeesanahalli,2 BHK,1140.0,2.0,78.0,2,6842.105263157895
4371,Built-up  Area,Ready To Move,Kadugodi,2 BHK,1050.0,2.0,34.0,2,3238.095238095238
4373,Super built-up  Area,Ready To Move,Kadugodi,3 BHK,1762.0,3.0,91.45,3,5190.124858115778
4374,Super built-up  Area,Ready To Move,Kadugodi,2 BHK,1198.0,2.0,58.0,2,4841.402337228715
4376,Super built-up  Area,18-Mar,Kadugodi,3 BHK,1890.0,4.0,127.0,3,6719.576719576719
4378,Super built-up  Area,18-May,Kadugodi,3 BHK,1762.0,3.0,110.0,3,6242.905788876277
4379,Plot  Area,Ready To Move,Kadugodi,3 Bedroom,950.0,3.0,80.0,3,8421.052631578947
4380,Built-up  Area,Ready To Move,Kadugodi,9 Bedroom,6200.0,9.0,200.0,9,3225.8064516129034
4381,Super built-up  Area,18-Apr,Kadugodi,3 BHK,1900.0,3.0,108.0,3,5684.210526315789
4382,Super built-up  Area,18-Apr,Kadugodi,2 BHK,1314.0,2.0,68.2,2,5190.258751902587
4383,Super built-up  Area,Ready To Move,Kadugodi,3 BHK,1645.0,2.0,82.0,3,4984.802431610942
4384,Super built-up  Area,Ready To Move,Kadugodi,7 BHK,4000.0,7.0,130.0,7,3250.0
4385,Built-up  Area,Ready To Move,Kadugodi,2 BHK,1100.0,2.0,45.0,2,4090.909090909091
4387,Super built-up  Area,17-Dec,Kadugodi,2 BHK,1314.0,2.0,78.0,2,5936.07305936073
4388,Super built-up  Area,18-Jan,Kadugodi,2 BHK,1030.0,2.0,35.02,2,3400.0000000000005
4389,Super built-up  Area,18-Mar,Kadugodi,3 BHK,1762.0,3.0,112.0,3,6356.413166855846
4390,Super built-up  Area,18-Apr,Kadugodi,2 BHK,1314.0,2.0,83.0,2,6316.590563165905
4391,Super built-up  Area,Ready To Move,Kadugodi,1 BHK,925.0,1.0,40.7,1,4400.000000000001
4392,Super built-up  Area,Ready To Move,Kadugodi,3 BHK,1351.0,2.0,78.0,3,5773.501110288675
4393,Super built-up  Area,Ready To Move,Kadugodi,2 BHK,1010.0,2.0,50.0,2,4950.495049504951
4394,Super built-up  Area,18-Apr,Kadugodi,3 BHK,1890.0,4.0,125.0,3,6613.756613756614
4395,Built-up  Area,Ready To Move,Kadugodi,2 BHK,1050.0,2.0,34.0,2,3238.095238095238
4396,Super built-up  Area,Ready To Move,Kadugodi,2 BHK,1152.0,2.0,61.0,2,5295.138888888889
4397,Super built-up  Area,Ready To Move,Kadugodi,2 BHK,1394.0,2.0,56.0,2,4017.2166427546626
4398,Super built-up  Area,18-Mar,Kadugodi,3 BHK,1762.0,3.0,112.0,3,6356.413166855846
4399,Super built-up  Area,18-May,Kadugodi,3 BHK,1890.0,4.0,125.0,3,6613.756613756614
4403,Built-up  Area,Ready To Move,Kadugodi,2 BHK,1088.0,2.0,44.0,2,4044.1176470588234
4404,Plot  Area,Ready To Move,Kadugodi,3 Bedroom,1875.0,2.0,110.0,3,5866.666666666667
4405,Super built-up  Area,Ready To Move,Kadugodi,2 BHK,1150.0,2.0,42.0,2,3652.1739130434785
4406,Super built-up  Area,18-Apr,Kadugodi,3 BHK,1762.0,3.0,109.0,3,6186.152099886493
4407,Super built-up  Area,18-May,Kadugodi,2 BHK,1314.0,2.0,80.0,2,6088.2800608828
4408,Super built-up  Area,Ready To Move,Kadugodi,2 BHK,1196.0,2.0,60.0,2,5016.722408026756
4409,Super built-up  Area,Ready To Move,Kaggadasapura,3 BHK,1280.0,2.0,56.0,3,4375.0
4410,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,1140.0,2.0,40.0,2,3508.7719298245615
4411,Super built-up  Area,Ready To Move,Kaggadasapura,3 BHK,1515.0,3.0,83.3,3,5498.349834983498
4412,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,1185.0,2.0,41.0,2,3459.915611814346
4413,Built-up  Area,Ready To Move,Kaggadasapura,2 BHK,1275.0,2.0,52.0,2,4078.4313725490197
4414,Built-up  Area,Ready To Move,Kaggadasapura,4 BHK,2150.0,4.0,100.0,4,4651.162790697675
4415,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,1150.0,2.0,42.0,2,3652.1739130434785
4416,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,1110.0,2.0,53.0,2,4774.774774774774
4417,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,1105.0,2.0,38.67,2,3499.547511312217
4418,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,1060.0,2.0,48.0,2,4528.301886792453
4421,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,1105.0,2.0,38.65,2,3497.737556561086
4422,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,1063.0,2.0,42.0,2,3951.081843838194
4423,Built-up  Area,Ready To Move,Kaggadasapura,3 BHK,1470.0,2.0,75.0,3,5102.040816326531
4425,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,1050.0,2.0,48.0,2,4571.428571428572
4426,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,1132.0,2.0,42.0,2,3710.2473498233217
4427,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,1180.0,2.0,65.0,2,5508.474576271186
4428,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,1100.0,2.0,58.0,2,5272.727272727273
4429,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,1325.0,2.0,50.0,2,3773.5849056603774
4430,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,1200.0,2.0,53.0,2,4416.666666666667
4431,Super built-up  Area,18-Aug,Kaggadasapura,2 BHK,1118.0,2.0,30.0,2,2683.3631484794278
4432,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,1035.0,2.0,45.5,2,4396.135265700483
4433,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,1010.0,2.0,55.0,2,5445.544554455446
4434,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,1180.0,1.0,50.0,2,4237.28813559322
4435,Built-up  Area,Ready To Move,Kaggadasapura,2 BHK,1140.0,2.0,46.0,2,4035.0877192982457
4436,Super built-up  Area,Ready To Move,Kaggadasapura,3 BHK,1340.0,3.0,66.0,3,4925.373134328358
4439,Built-up  Area,Ready To Move,Kaggadasapura,3 BHK,1500.0,3.0,75.0,3,5000.0
4440,Carpet  Area,Ready To Move,Kaggadasapura,2 BHK,1215.0,2.0,43.0,2,3539.0946502057614
4441,Super built-up  Area,18-Aug,Kaggadasapura,2 BHK,1225.0,2.0,48.0,2,3918.3673469387754
4443,Super built-up  Area,Ready To Move,Kaggadasapura,3 BHK,1540.0,3.0,75.0,3,4870.12987012987
4444,Built-up  Area,Ready To Move,Kaggadasapura,2 BHK,1240.0,2.0,45.0,2,3629.032258064516
4445,Super built-up  Area,Ready To Move,Kaggadasapura,3 BHK,1560.0,2.0,72.0,3,4615.384615384615
4446,Built-up  Area,Ready To Move,Kaggadasapura,2 BHK,1240.0,2.0,58.58,2,4724.193548387097
4447,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,1000.0,2.0,43.0,2,4300.0
4448,Built-up  Area,Ready To Move,Kaggadasapura,2 BHK,1225.0,2.0,48.0,2,3918.3673469387754
4450,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,1180.0,2.0,70.0,2,5932.203389830508
4451,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,960.0,2.0,45.0,2,4687.5
4452,Carpet  Area,Ready To Move,Kaggadasapura,2 BHK,775.0,2.0,29.5,2,3806.451612903226
4454,Super built-up  Area,Ready To Move,Kaggadasapura,3 BHK,1455.0,3.0,75.0,3,5154.639175257732
4455,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,1200.0,2.0,40.0,2,3333.3333333333335
4456,Built-up  Area,Ready To Move,Kaggadasapura,2 BHK,1045.0,2.0,55.0,2,5263.1578947368425
4458,Built-up  Area,Ready To Move,Kaggadasapura,3 BHK,1654.0,3.0,70.0,3,4232.1644498186215
4460,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,1361.0,2.0,79.0,2,5804.555473916238
4461,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,1106.0,2.0,40.0,2,3616.6365280289333
4462,Built-up  Area,Ready To Move,Kaggadasapura,5 Bedroom,2400.0,4.0,130.0,5,5416.666666666667
4463,Super built-up  Area,Ready To Move,Kaggadasapura,3 BHK,1485.0,2.0,70.0,3,4713.804713804714
4464,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,1175.0,2.0,50.0,2,4255.31914893617
4467,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,1105.0,2.0,39.5,2,3574.660633484163
4468,Super built-up  Area,Ready To Move,Kaggadasapura,3 BHK,1500.0,2.0,75.0,3,5000.0
4469,Super built-up  Area,Ready To Move,Kaggadasapura,3 BHK,1400.0,2.0,68.0,3,4857.142857142857
4470,Built-up  Area,Ready To Move,Kaggadasapura,2 BHK,1150.0,2.0,45.0,2,3913.0434782608695
4472,Super built-up  Area,Ready To Move,Kaggalipura,1 BHK,700.0,1.0,38.0,1,5428.571428571428
4473,Super built-up  Area,Ready To Move,Kaggalipura,2 BHK,950.0,2.0,65.0,2,6842.105263157895
4474,Super built-up  Area,Ready To Move,Kaggalipura,2 BHK,950.0,2.0,39.0,2,4105.263157894737
4476,Super built-up  Area,Ready To Move,Kaggalipura,1 BHK,700.0,1.0,36.0,1,5142.857142857143
4477,Super built-up  Area,Ready To Move,Kaggalipura,2 BHK,950.0,2.0,48.0,2,5052.631578947368
4478,Super built-up  Area,Ready To Move,Kaggalipura,2 BHK,1000.0,2.0,60.0,2,6000.0
4479,Plot  Area,18-May,Kaggalipura,3 Bedroom,2400.0,3.0,165.0,3,6875.0
4480,Super built-up  Area,Ready To Move,Kaggalipura,2 BHK,950.0,2.0,50.0,2,5263.1578947368425
4481,Super built-up  Area,Ready To Move,Kaggalipura,2 BHK,950.0,2.0,47.0,2,4947.368421052632
4483,Super built-up  Area,Ready To Move,Kaggalipura,1 BHK,700.0,1.0,35.0,1,5000.0
4486,Super built-up  Area,Ready To Move,Kaggalipura,2 BHK,950.0,2.0,45.0,2,4736.8421052631575
4487,Plot  Area,18-May,Kaggalipura,4 Bedroom,3150.0,5.0,212.0,4,6730.158730158731
4488,Plot  Area,18-May,Kaggalipura,3 Bedroom,2200.0,4.0,150.0,3,6818.181818181818
4489,Super built-up  Area,Ready To Move,Kaggalipura,2 BHK,950.0,2.0,60.0,2,6315.789473684211
4490,Super built-up  Area,Ready To Move,Kaikondrahalli,2 BHK,1039.0,2.0,80.0,2,7699.711260827719
4491,Super built-up  Area,Ready To Move,Kaikondrahalli,3 BHK,1645.0,3.0,100.0,3,6079.0273556231
4492,Super built-up  Area,Ready To Move,Kaikondrahalli,2 BHK,1115.0,2.0,50.0,2,4484.304932735426
4494,Super built-up  Area,18-Nov,Kaikondrahalli,2 BHK,1000.0,2.0,30.0,2,3000.0
4495,Super built-up  Area,Ready To Move,Kaikondrahalli,2 BHK,1300.0,2.0,61.0,2,4692.307692307692
4496,Built-up  Area,Ready To Move,Kaikondrahalli,4 BHK,1700.0,4.0,108.0,4,6352.941176470588
4497,Super built-up  Area,Ready To Move,Kaikondrahalli,3 BHK,1342.0,3.0,92.0,3,6855.439642324888
4498,Super built-up  Area,19-Nov,Kaikondrahalli,2 BHK,849.0,2.0,25.4,2,2991.7550058892816
4499,Super built-up  Area,19-Nov,Kaikondrahalli,2 BHK,674.0,1.0,19.9,2,2952.522255192878
4500,Super built-up  Area,Ready To Move,Kaikondrahalli,3 BHK,1605.0,3.0,105.0,3,6542.056074766355
4501,Super built-up  Area,Ready To Move,Kaikondrahalli,2 BHK,1253.0,2.0,81.5,2,6504.38946528332
